Country	date	total	cum	increment	double1	double2	double3	double7
Algeria	2020-03-23	29	230	7	6400	565.685424949238	251.984209978975	99.9999999999999
Italy	2020-02-24	74	229	2	200	100	79.37005259841	60.9506827102238
Bahrain	2020-03-17	14	228	13	409600	4525.48339959391	1007.9368399159	181.144732852781
Japan	2020-02-28	14	228	12	204800	3200	800	164.067071201527
Kyrgyzstan	2020-04-07	12	228	11	102400	2262.74169979695	634.96042078728	148.599428913695
Kazakhstan	2020-03-28	78	228	7	6400	565.685424949238	251.984209978975	99.9999999999999
Greece	2020-03-14	38	228	6	3200	400	200	90.5723664263906
Malta	2020-04-05	14	227	17	6553600	18101.9335983756	2539.84168314912	269.180038526471
Mauritius	2020-04-05	31	227	10	51200	1600	503.968419957949	134.590019263236
Uzbekistan	2020-04-03	22	227	10	51200	1600	503.968419957949	134.590019263236
Tunisia	2020-03-27	30	227	7	6400	565.685424949238	251.984209978975	99.9999999999999
Indonesia	2020-03-18	55	227	5	1600	282.842712474619	158.74010519682	82.0335356007638
Singapore	2020-03-15	14	226	32	214748364800	3276800.00000001	81274.9338607719	1188.79543130956
Senegal	2020-04-06	4	226	15	1638400	9050.96679918782	1600	220.817902734762
Slovak Republic	2020-03-26	10	226	11	102400	2262.74169979695	634.96042078728	148.599428913695
Hungary	2020-03-25	39	226	8	12800	800	317.48021039364	110.408951367381
Kuwait	2020-03-27	17	225	25	1677721600	289630.93757401	16126.9894386544	594.397715654778
Morocco	2020-03-25	55	225	6	3200	400	200	90.5723664263906
Estonia	2020-03-17	20	225	4	800	200	125.992104989487	74.2997144568474
Finland	2020-03-14	70	225	3	400	141.42135623731	100	67.2950096316178
San Marino	2020-03-29	0	224	19	26214400	36203.8671967513	4031.7473596636	328.134142403055
San Marino	2020-03-28	1	224	18	13107200	25600	3200	297.198857827389
France - Reunion	2020-03-30	41	224	8	12800	800	317.48021039364	110.408951367381
Andorra	2020-03-26	36	224	7	6400	565.685424949238	251.984209978975	99.9999999999999
San Marino	2020-03-27	15	223	17	6553600	18101.9335983756	2539.84168314912	269.180038526471
Albania	2020-03-30	11	223	14	819200	6400.00000000001	1269.92084157456	200
Ireland	2020-03-17	54	223	4	800	200	125.992104989487	74.2997144568474
Senegal	2020-04-05	3	222	14	819200	6400.00000000001	1269.92084157456	200
Burkina Faso	2020-03-29	15	222	8	12800	800	317.48021039364	110.408951367381
Honduras	2020-04-03	3	222	8	12800	800	317.48021039364	110.408951367381
Serbia	2020-03-22	51	222	6	3200	400	200	90.5723664263906
Spain	2020-03-04	57	222	3	400	141.42135623731	100	67.2950096316178
Latvia	2020-03-25	24	221	7	6400	565.685424949238	251.984209978975	99.9999999999999
Iceland	2020-03-17	40	220	10	51200	1600	503.968419957949	134.590019263236
Senegal	2020-04-04	12	219	13	409600	4525.48339959391	1007.9368399159	181.144732852781
Honduras	2020-04-02	47	219	7	6400	565.685424949238	251.984209978975	99.9999999999999
North Macedonia	2020-03-27	18	219	7	6400	565.685424949238	251.984209978975	99.9999999999999
Slovenia	2020-03-15	38	219	4	800	200	125.992104989487	74.2997144568474
Vietnam	2020-04-01	6	218	18	13107200	25600	3200	297.198857827389
Cote d'Ivoire	2020-04-03	24	218	10	51200	1600	503.968419957949	134.590019263236
Bulgaria	2020-03-24	17	218	9	25600	1131.37084989848	400	121.901365420447
Israel	2020-03-16	5	218	8	12800	800	317.48021039364	110.408951367381
Diamond Princess	2020-02-14	43	218	7	6400	565.685424949238	251.984209978975	99.9999999999999
West Bank and Gaza	2020-04-04	23	217	13	409600	4525.48339959391	1007.9368399159	181.144732852781
United States	2020-03-05	68	217	10	51200	1600	503.968419957949	134.590019263236
Uruguay	2020-03-26	28	217	8	12800	800	317.48021039364	110.408951367381
Philippines	2020-03-19	15	217	7	6400	565.685424949238	251.984209978975	99.9999999999999
Kyrgyzstan	2020-04-06	69	216	10	51200	1600	503.968419957949	134.590019263236
Slovak Republic	2020-03-25	12	216	10	51200	1600	503.968419957949	134.590019263236
Chinese Taipei	2020-03-24	20	215	11	102400	2262.74169979695	634.96042078728	148.599428913695
Iraq	2020-03-21	6	214	14	819200	6400.00000000001	1269.92084157456	200
Ghana	2020-04-06	0	214	13	409600	4525.48339959391	1007.9368399159	181.144732852781
Bahrain	2020-03-16	0	214	12	204800	3200	800	164.067071201527
Ghana	2020-04-05	9	214	12	204800	3200	800	164.067071201527
Bahrain	2020-03-15	4	214	11	102400	2262.74169979695	634.96042078728	148.599428913695
Japan	2020-02-27	25	214	11	102400	2262.74169979695	634.96042078728	148.599428913695
Montenegro	2020-04-05	13	214	11	102400	2262.74169979695	634.96042078728	148.599428913695
Cyprus	2020-03-29	35	214	10	51200	1600	503.968419957949	134.590019263236
Nigeria	2020-04-04	4	214	10	51200	1600	503.968419957949	134.590019263236
Switzerland	2020-03-06	100	214	3	400	141.42135623731	100	67.2950096316178
Malta	2020-04-04	11	213	16	3276800	12800	2015.8736798318	243.802730840895
Israel	2020-03-15	58	213	7	6400	565.685424949238	251.984209978975	99.9999999999999
Singapore	2020-03-14	12	212	31	107374182400	2317047.50059208	64507.9577546175	1076.72015410588
Vietnam	2020-03-31	9	212	17	6553600	18101.9335983756	2539.84168314912	269.180038526471
Albania	2020-03-29	15	212	13	409600	4525.48339959391	1007.9368399159	181.144732852781
Thailand	2020-03-18	35	212	11	102400	2262.74169979695	634.96042078728	148.599428913695
Jordan	2020-03-26	40	212	8	12800	800	317.48021039364	110.408951367381
Cuba	2020-04-01	26	212	7	6400	565.685424949238	251.984209978975	99.9999999999999
Oman	2020-04-01	18	210	11	102400	2262.74169979695	634.96042078728	148.599428913695
Bahrain	2020-03-14	15	210	10	51200	1600	503.968419957949	134.590019263236
Nigeria	2020-04-03	26	210	9	25600	1131.37084989848	400	121.901365420447
Azerbaijan	2020-03-29	27	209	8	12800	800	317.48021039364	110.408951367381
Lithuania	2020-03-24	30	209	3	400	141.42135623731	100	67.2950096316178
Kuwait	2020-03-26	13	208	24	838860800	204800	12800	538.360077052941
San Marino	2020-03-26	0	208	16	3276800	12800	2015.8736798318	243.802730840895
San Marino	2020-03-25	21	208	15	1638400	9050.96679918782	1600	220.817902734762
Iraq	2020-03-20	16	208	13	409600	4525.48339959391	1007.9368399159	181.144732852781
Senegal	2020-04-03	12	207	12	204800	3200	800	164.067071201527
Burkina Faso	2020-03-28	27	207	7	6400	565.685424949238	251.984209978975	99.9999999999999
Croatia	2020-03-21	78	206	5	1600	282.842712474619	158.74010519682	82.0335356007638
United Kingdom	2020-03-07	43	206	4	800	200	125.992104989487	74.2997144568474
Ghana	2020-04-04	0	205	11	102400	2262.74169979695	634.96042078728	148.599428913695
Ghana	2020-04-03	1	205	10	51200	1600	503.968419957949	134.590019263236
Uzbekistan	2020-04-02	24	205	9	25600	1131.37084989848	400	121.901365420447
Norway	2020-03-09	29	205	5	1600	282.842712474619	158.74010519682	82.0335356007638
New Zealand	2020-03-25	50	205	4	800	200	125.992104989487	74.2997144568474
Estonia	2020-03-16	34	205	3	400	141.42135623731	100	67.2950096316178
Ghana	2020-04-02	9	204	9	25600	1131.37084989848	400	121.901365420447
Slovak Republic	2020-03-24	18	204	9	25600	1131.37084989848	400	121.901365420447
France	2020-03-03	13	204	4	800	200	125.992104989487	74.2997144568474
Korea	2020-02-21	100	204	1	100	70.7106781186548	62.9960524947437	55.2044756836906
Vietnam	2020-03-30	15	203	16	3276800	12800	2015.8736798318	243.802730840895
Mexico	2020-03-21	39	203	5	1600	282.842712474619	158.74010519682	82.0335356007638
Luxembourg	2020-03-18	63	203	4	800	200	125.992104989487	74.2997144568474
Sweden	2020-03-08	42	203	3	400	141.42135623731	100	67.2950096316178
Malta	2020-04-03	6	202	15	1638400	9050.96679918782	1600	220.817902734762
Philippines	2020-03-18	15	202	6	3200	400	200	90.5723664263906
South Africa	2020-03-20	52	202	5	1600	282.842712474619	158.74010519682	82.0335356007638
Dominican Republic	2020-03-22	90	202	2	200	100	79.37005259841	60.9506827102238
Montenegro	2020-04-04	27	201	10	51200	1600	503.968419957949	134.590019263236
Bulgaria	2020-03-23	14	201	8	12800	800	317.48021039364	110.408951367381
Costa Rica	2020-03-25	24	201	7	6400	565.685424949238	251.984209978975	99.9999999999999
Algeria	2020-03-22	62	201	6	3200	400	200	90.5723664263906
North Macedonia	2020-03-26	24	201	6	3200	400	200	90.5723664263906
Chile	2020-03-17	46	201	3	400	141.42135623731	100	67.2950096316178
Singapore	2020-03-13	22	200	30	53687091200	1638400	51200	975.210923363578
Australia	2020-03-13	72	200	9	25600	1131.37084989848	400	121.901365420447
Panama	2020-03-21	63	200	5	1600	282.842712474619	158.74010519682	82.0335356007638
Brazil	2020-03-16	38	200	4	800	200	125.992104989487	74.2997144568474
Belgium	2020-03-08	31	200	3	400	141.42135623731	100	67.2950096316178
Moldova	2020-03-27	22	199	7	6400	565.685424949238	251.984209978975	99.9999999999999
Russia	2020-03-19	52	199	5	1600	282.842712474619	158.74010519682	82.0335356007638
Ecuador	2020-03-19	88	199	2	200	100	79.37005259841	60.9506827102238
United Arab Emirates	2020-03-23	45	198	13	409600	4525.48339959391	1007.9368399159	181.144732852781
Canada	2020-03-14	5	198	7	6400	565.685424949238	251.984209978975	99.9999999999999
Albania	2020-03-28	11	197	12	204800	3200	800	164.067071201527
Malaysia	2020-03-13	48	197	9	25600	1131.37084989848	400	121.901365420447
Latvia	2020-03-24	17	197	6	3200	400	200	90.5723664263906
Tunisia	2020-03-26	24	197	6	3200	400	200	90.5723664263906
Georgia	2020-04-07	8	196	16	3276800	12800	2015.8736798318	243.802730840895
Malta	2020-04-02	8	196	14	819200	6400.00000000001	1269.92084157456	200
Egypt	2020-03-18	0	196	9	25600	1131.37084989848	400	121.901365420447
Mauritius	2020-04-04	10	196	9	25600	1131.37084989848	400	121.901365420447
Egypt	2020-03-17	46	196	8	12800	800	317.48021039364	110.408951367381
Colombia	2020-03-21	68	196	5	1600	282.842712474619	158.74010519682	82.0335356007638
Ukraine	2020-03-26	51	196	4	800	200	125.992104989487	74.2997144568474
Germany	2020-03-03	37	196	3	400	141.42135623731	100	67.2950096316178
Kuwait	2020-03-25	4	195	23	419430400	144815.468787005	10159.3667325965	487.605461681789
Senegal	2020-04-02	5	195	11	102400	2262.74169979695	634.96042078728	148.599428913695
Chinese Taipei	2020-03-23	26	195	10	51200	1600	503.968419957949	134.590019263236
Bahrain	2020-03-13	0	195	9	25600	1131.37084989848	400	121.901365420447
Bahrain	2020-03-12	0	195	8	12800	800	317.48021039364	110.408951367381
Ghana	2020-04-01	34	195	8	12800	800	317.48021039364	110.408951367381
